gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,,,,,,,,,
hsa-miR-5006-3p,0.694065271,-2.651061281,2.228481954,-1.189626542,0.234193209,0.694462852,,,0.707332271,,,,,,
NovelmiRNA-345,0.694065271,-2.651061281,2.228481954,-1.189626542,0.234193209,0.694462852,,,0.707332271,,,,,,
hsa-miR-6840-5p,0.890936248,-2.60425828,2.232777597,-1.166376035,0.243462443,0.694462852,,,0.707332271,,,,,,
NovelmiRNA-38,0.890936248,-2.60425828,2.232777597,-1.166376035,0.243462443,0.694462852,,,0.695778221,,,,,,
NovelmiRNA-291,0.890936248,-2.60425828,2.232777597,-1.166376035,0.243462443,0.694462852,,,0.695778221,,,,,,
NovelmiRNA-987,0.890936248,-2.60425828,2.232777597,-1.166376035,0.243462443,0.694462852,,,0.694066683,,,,,,
hsa-miR-4421,0.879024114,-2.59151256,2.232916188,-1.160595536,0.245806422,0.694462852,,,0.694066683,,,,,,
hsa-miR-6503-3p,0.879024114,-2.59151256,2.232916188,-1.160595536,0.245806422,0.694462852,,,0.694066683,,,,,,
hsa-miR-5008-3p,0.879024114,-2.59151256,2.232916188,-1.160595536,0.245806422,0.694462852,,,0.694066683,,,,,,
NovelmiRNA-75,0.879024114,-2.59151256,2.232916188,-1.160595536,0.245806422,0.694462852,,,0.694066683,,,,,,
NovelmiRNA-681,0.879024114,-2.59151256,2.232916188,-1.160595536,0.245806422,0.694462852,,,0.694066683,,,,,,
NovelmiRNA-810,0.879024114,-2.59151256,2.232916188,-1.160595536,0.245806422,0.694462852,,,0.694066683,,,,,,
NovelmiRNA-944,0.879024114,-2.59151256,2.232916188,-1.160595536,0.245806422,0.694462852,,,0.682061147,,,,,,
hsa-miR-3181,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.680197471,,,,,,
NovelmiRNA-56,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.678888682,,,,,,
NovelmiRNA-323,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.678614972,,,,,,
NovelmiRNA-375,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.674519455,,,,,,
NovelmiRNA-416,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.674519455,,,,,,
NovelmiRNA-423,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.674519455,,,,,,
NovelmiRNA-646,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.674519455,,,,,,
NovelmiRNA-696,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.674519455,,,,,,
NovelmiRNA-768,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.667156622,,,,,,
NovelmiRNA-775,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.667156622,,,,,,
NovelmiRNA-782,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.666612557,,,,,,
NovelmiRNA-844,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.665947545,,,,,,
NovelmiRNA-858,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.665947545,,,,,,
NovelmiRNA-905,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.665947545,,,,,,
NovelmiRNA-995,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.665947545,,,,,,
NovelmiRNA-1049,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.641321441,,,,,,
NovelmiRNA-1106,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.641321441,,,,,,
NovelmiRNA-1128,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.641321441,,,,,,
NovelmiRNA-1131,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.641321441,,,,,,
NovelmiRNA-1137,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.641321441,,,,,,
NovelmiRNA-1165,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.641321441,,,,,,
NovelmiRNA-1207,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.640438286,,,,,,
NovelmiRNA-1210,0.842959445,-2.549216567,2.233329236,-1.141442348,0.25368589,0.694462852,,,0.640438286,,,,,,
hsa-miR-184,0.763659641,-2.520661943,2.233564937,-1.128537569,0.25909296,0.694462852,,,0.640438286,,,,,,
hsa-miR-6813-5p,0.763659641,-2.520661943,2.233564937,-1.128537569,0.25909296,0.694462852,,,0.640438286,,,,,,
NovelmiRNA-233,0.763659641,-2.520661943,2.233564937,-1.128537569,0.25909296,0.694462852,,,0.640438286,,,,,,
NovelmiRNA-347,0.763659641,-2.520661943,2.233564937,-1.128537569,0.25909296,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-935,0.763659641,-2.520661943,2.233564937,-1.128537569,0.25909296,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-1227,0.763659641,-2.520661943,2.233564937,-1.128537569,0.25909296,0.694462852,,,0.639413113,,,,,,
hsa-miR-147b-5p,0.732520095,-2.491424278,2.233767628,-1.115346219,0.264702086,0.694462852,,,0.639413113,,,,,,
hsa-miR-4642,0.732520095,-2.491424278,2.233767628,-1.115346219,0.264702086,0.694462852,,,0.639413113,,,,,,
hsa-miR-4657,0.732520095,-2.491424278,2.233767628,-1.115346219,0.264702086,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-855,0.732520095,-2.491424278,2.233767628,-1.115346219,0.264702086,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-963,0.732520095,-2.491424278,2.233767628,-1.115346219,0.264702086,0.694462852,,,0.639413113,,,,,,
hsa-miR-7114-3p,7.596520282,-2.467130757,1.49754327,-1.647452068,0.099465161,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-840,0.636383034,-2.42069309,2.234080909,-1.083529732,0.278573361,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-886,0.636383034,-2.42069309,2.234080909,-1.083529732,0.278573361,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-892,0.636383034,-2.42069309,2.234080909,-1.083529732,0.278573361,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-54,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-79,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-111,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-256,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-262,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.639413113,,,,,,
NovelmiRNA-263,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.637179099,,,,,,
NovelmiRNA-279,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.630984952,,,,,,
NovelmiRNA-343,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.630984952,,,,,,
NovelmiRNA-371,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.630984952,,,,,,
NovelmiRNA-471,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.630425703,,,,,,
NovelmiRNA-505,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.630425703,,,,,,
NovelmiRNA-522,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.625190863,,,,,,
NovelmiRNA-576,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.619513681,,,,,,
NovelmiRNA-637,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-665,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-776,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-818,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-904,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-920,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-1011,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-1080,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-1260,0.632219584,-2.384213445,2.23413487,-1.067175253,0.285892705,0.694462852,,,0.61709534,,,,,,
hsa-miR-3124-5p,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
hsa-miR-4653-5p,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
hsa-miR-1537-5p,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-9,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-16,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-322,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-477,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-634,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-700,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-860,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-1028,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-1116,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-1122,0.586016076,-2.367192164,2.234132779,-1.059557509,0.289345953,0.694462852,,,0.61709534,,,,,,
hsa-miR-516a-5p,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.61709534,,,,,,
hsa-miR-10397-5p,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.61709534,,,,,,
hsa-miR-4749-5p,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.61709534,,,,,,
hsa-miR-6726-5p,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.61709534,,,,,,
hsa-miR-4673,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.61709534,,,,,,
NovelmiRNA-15,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.615944758,,,,,,
NovelmiRNA-125,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.615560164,,,,,,
NovelmiRNA-187,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.615560164,,,,,,
NovelmiRNA-231,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.615560164,,,,,,
NovelmiRNA-420,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.615560164,,,,,,
NovelmiRNA-537,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.615560164,,,,,,
NovelmiRNA-562,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.613568024,,,,,,
NovelmiRNA-571,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.613568024,,,,,,
NovelmiRNA-619,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.613568024,,,,,,
NovelmiRNA-811,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.613568024,,,,,,
NovelmiRNA-948,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.609406775,,,,,,
NovelmiRNA-993,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.609406775,,,,,,
NovelmiRNA-1069,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.609406775,,,,,,
NovelmiRNA-1108,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.609406775,,,,,,
NovelmiRNA-1215,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.609406775,,,,,,
NovelmiRNA-1242,0.509106427,-2.297087636,2.233925154,-1.028274216,0.303820856,0.694462852,,,0.609406775,,,,,,
hsa-miR-3140-3p,3.862121474,-2.278697081,1.927122631,-1.182434913,0.237033177,0.694462852,,,0.609406775,,,,,,
hsa-miR-6895-3p,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.598701268,,,,,,
hsa-miR-135a-5p,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.598701268,,,,,,
hsa-miR-4782-5p,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.598701268,,,,,,
hsa-miR-5003-3p,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.598701268,,,,,,
hsa-miR-4662b,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.598701268,,,,,,
hsa-miR-3120-3p,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
hsa-miR-6767-5p,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
hsa-miR-607,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
hsa-miR-6883-3p,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-110,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-112,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-138,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-225,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-236,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-296,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-332,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-355,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-392,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-409,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-495,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-548,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-567,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-635,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-686,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-806,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-819,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-1029,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-1091,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.595703687,,,,,,
NovelmiRNA-1173,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.586544387,,,,,,
NovelmiRNA-1182,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.586544387,,,,,,
NovelmiRNA-1202,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.586544387,,,,,,
NovelmiRNA-1209,0.439512057,-2.192007662,2.233415475,-0.98145987,0.326366014,0.694462852,,,0.586544387,,,,,,
hsa-miR-4803,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.586544387,,,,,,
hsa-miR-4690-5p,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.586544387,,,,,,
hsa-miR-6749-5p,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.583134806,,,,,,
NovelmiRNA-10,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.577611568,,,,,,
NovelmiRNA-73,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.577242635,,,,,,
NovelmiRNA-118,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.577242635,,,,,,
NovelmiRNA-122,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.577242635,,,,,,
NovelmiRNA-220,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.577242635,,,,,,
NovelmiRNA-248,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.577242635,,,,,,
NovelmiRNA-273,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-380,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-574,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-654,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-723,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-736,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-798,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-828,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-859,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-891,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-899,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-901,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-1005,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.576021147,,,,,,
NovelmiRNA-1006,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.568343685,,,,,,
NovelmiRNA-1019,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-1067,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-1070,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-1098,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-1099,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-1206,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-1245,0.421479722,-2.122901249,2.232915374,-0.950730723,0.341741088,0.694462852,,,0.564918601,,,,,,
hsa-miR-4688,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
hsa-miR-3137,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
hsa-miR-3148,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
hsa-miR-7703,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
hsa-miR-6818-5p,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
hsa-miR-4525,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
hsa-miR-6790-5p,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
hsa-miR-944,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-127,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-128,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-141,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-239,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-289,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-330,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-340,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-384,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-437,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-494,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-557,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-594,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-627,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-667,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-674,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-693,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-725,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-773,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-777,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-820,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
NovelmiRNA-821,0.38182982,-2.113093456,2.232831628,-0.946373846,0.34395794,0.694462852,,,0.564918601,,,,,,
